Episode,Time,Character,Type of Roll,Total Value,Natural Value,Crit?,Damage,# Kills,Notes
19,3:17:10,Lyra,Damage,52,--,,26 (52/2) Fire to Rimefang,,Firebolt
19,3:18:45,Percy,Death Save,Unknown,Unknown,,,,Failed
19,3:19:35,Vex'ahlia,Attack,29,18,,,,Lightning Arrow
19,3:19:49,Vex'ahlia,Damage,34,--,,34 (17+6 HM+11) to Rimefang,,
19,3:21:08,Vex'ahlia,Attack,30,19,,,,Arrow
19,3:21:17,Vex'ahlia,Damage,19,--,,19 (15+4 HM) to Rimefang,,
19,3:22:20,Lyra,Dexterity Save,8,10,,,,Lyra is Unconscious
19,3:22:20,Vex'ahlia,Dexterity Save,28,19,,,,
19,3:22:20,Zahra,Dexterity Save,11,11,,,,
19,3:23:25,Zahra,Damage,9,--,,9 to Rimefang,1,Hellish rebuke-HDYWTDT
19,3:29:25,Zahra,Nature,15,9,,,,Disregarded due to advantage
19,3:29:25,Zahra,Nature,21,15,,,,With advantage
19,3:30:09,Zahra,Nature,18,12,,,,Disregarded due to advantage
19,3:30:09,Zahra,Nature,23,17,,,,With advantage
19,3:30:58,Zahra,Nature,18,12,,,,Disregarded due to advantage
19,3:30:58,Zahra,Nature,20,14,,,,With advantage
19,3:32:21,Zahra,Nature,Unknown,Unknown,,,,Disregarded due to advantage
19,3:32:21,Zahra,Nature,13,7,,,,With advantage
19,3:33:28,Zahra,Nature,Unknown,Unknown,,,,Disregarded due to advantage
19,3:33:28,Zahra,Nature,13,7,,,,Disregarded due to doesn't matter
19,3:34:00,Zahra,Nature,Unknown,Unknown,,,,Disregarded due to advantage
19,3:34:00,Zahra,Nature,15,9,,,,With advantage
19,3:34:00,Vex'ahlia,Nature,20,18,,,,
19,3:35:27,Vex'ahlia,Perception,Nat20,20,Y,,,
19,3:35:27,Lyra,Perception,18,16,,,,
19,3:35:27,Percy,Perception,16,9,,,,
19,3:35:27,Scanlan,Perception,11,11,,,,
19,3:35:27,Zahra,Perception,13,11,,,,
19,3:36:48,Lyra,Damage,14,--,,14 Fire to Ice Floor,,Firebolt
19,3:38:23,Grog,Perception,16,16,,,,
19,3:38:34,Lyra,Arcana,18,9,,,,
19,3:41:30,Lyra,Arcana,27,18,,,,
19,3:49:34,Grog,History,4,6,,,,
19,3:49:34,Lyra,History,21,12,,,,
19,3:49:34,Percy,History,25,18,,,,
19,3:49:34,Vex'ahlia,History,9,7,,,,
19,3:49:34,Zahra,History,4,2,,,,
19,3:53:03,Vex'ahlia,Insight,24,18,,,,
20,0:12:35,Tiberius,Investigation,16,14,,,,
20,0:40:18,Tiberius,Arcana,18,12,,,,
20,0:46:12,Vax'ildan,Insight,5,3,,,,Disregarded due to Luck
20,0:46:12,Vax'ildan,Insight,20,18,,,,
20,0:46:28,Thorbir,,2,2,,,,Against Vax's insight
20,0:55:15,Keyleth,Perception,21,11,,,,
20,0:57:43,Vax'ildan,Persuasion,15,13,,,,
20,1:02:23,Thorbir,Persuasion,18,15,,,,
20,1:07:25,Vax'ildan,Stealth,31,18,,,,
20,1:07:52,Thorbir,Intimidation,Nat1,1,,,,
20,1:09:39,Vax'ildan,Perception,Unknown,Unknown,,,,Disregarded due to Luck
20,1:09:39,Vax'ildan,Perception,28,18,,,,
20,1:10:13,Vax'ildan,Sleight of Hand,20,11,,,,
20,1:12:23,Thorbir,Persuasion,6,3,,,,
20,1:23:04,Thorbir,History,Nat1,1,,,,
20,1:23:15,Tiberius,History,15,9,,,,
20,1:23:50,Kashaw,History,20,17,,,,
20,1:48:30,Tiberius,Persuasion,21,12,,,,
20,1:53:04,Thorbir,Perception,10,4,,,,
20,1:56:09,Tiberius,Deception,16,7,,,,
20,2:01:19,Vax'ildan,Perception,16,6,,,,
20,2:04:20,Vax'ildan,Deception,Unknown,Unknown,,,,Disregarded due to Luck
20,2:04:20,Vax'ildan,Deception,15,13,,,,
20,2:07:31,Vax'ildan,Deception,15,13,,,,
20,2:12:10,Thorbir,Insight,Unknown,2,,,,
20,2:12:10,Keyleth,Insight,19,9,,,,
20,2:12:10,Vax'ildan,Insight,10,8,,,,
20,2:14:40,Keyleth,Persuasion,Unknown,Unknown,,,,
20,2:15:20,Tiberius,Intimidation,15,10,,,,
20,2:17:01,Kashaw,Insight,26,18,,,,
20,2:18:40,Vax'ildan,Intimidation,20,14,,,,
20,2:18:40,Vax'ildan,Intimidation,Unknown,Unknown,,,,Disregarded due to advantage
20,2:19:23,Vax'ildan,Perception,23,13,,,,
20,2:20:46,Vax'ildan,Attack,30,19,,,,Dagger Handle against Vince Cyinnor
20,2:20:46,Vax'ildan,Attack,13,2,,,,Disregarded due to advantage
20,2:21:11,Vax'ildan,Damage,42,,,42 to Vince,,Non-lethal damage; knocks unconscious
20,2:24:10,Keyleth,Initiative,17,15,,,,
20,2:24:10,Tiberius,Initiative,17,14,,,,
20,2:24:54,Vax'ildan,Initiative,9,4,,,,
20,2:24:54,Kashaw,Initiative,11,9,,,,
20,2:24:54,Thorbir,Initiative,4,2,,,,
20,2:29:59,Vax'ildan,Perception,21,11,,,,
20,2:32:20,Tiberius,Deception,28,19,,,,
20,2:33:36,Vax'ildan,Perception,Nat20,20,,,,
20,2:35:09,Vax'ildan,Perception,19,9,,,,
20,2:35:29,Vax'ildan,Strength,14,12,,,,
20,2:36:09,Thorbir,Attack,Nat1,1,,,,Axe against Door
20,2:37:14,Vax'ildan,Thieves' Tools,24,11,,,,
20,2:39:04,Vax'ildan,Perception,24,14,,,,
20,2:39:17,Keyleth,Perception,19,9,,,,
20,2:41:17,Vax'ildan,Perception,14,4,,,,
20,2:42:07,Tiberius,Perception,Unknown,Unknown,,,,“nope”
20,2:42:19,Kashaw,Perception,Nat1,1,,,,
20,2:43:19,Thorbir,Perception,20,14,,,,
20,2:44:23,Vax'ildan,Perception,25,15,,,,
20,2:49:31,Thorbir,Survival,8,6,,,,
20,2:50:09,Vax'ildan,Perception,22,12,,,,
20,2:50:43,Vax'ildan,Thieves' Tools,19,6,,,,
20,2:52:14,Vax'ildan,Perception,12,2,,,,
20,2:58:58,Thorbir,Survival,Nat1,1,,,,Disregarded due to advantage
20,2:59:10,Thorbir,Survival,4,2,,,,With advantage
20,2:59:38,Kashaw,Perception,21,17,,,,
20,3:00:28,Kashaw,Dexterity Save,13,11,,,,
20,3:01:54,Thorbir,Dexterity Save,16,14,,,,
20,3:01:54,Vax'ildan,Dexterity Save,16,7,,,,
21,0:11:04,Kashaw,Initiative,Nat20,20,,,,
21,0:11:04,Keyleth,Initiative,6,2,,,,
21,0:11:04,Thorbir,Initiative,Unknown,Unknown,,,,
21,0:11:04,Tiberius,Initiative,20,17,,,,
21,0:11:04,Vax'ildan,Initiative,13,8,,,,
21,0:13:00,Tiberius,Arcana,22,16,,,,
21,0:16:22,Kashaw,Damage,17,--,,17 Radiant to Otyugh,,Sacred Flame (3d8) Dex save - DC 16 vs. fail
21,0:19:50,Tiberius,Damage,48,--,,96 (48 Fire to Otyugh and Rat Swarm),1,Fireball - DC 17 - Empowered
21,0:21:50,Tiberius,Attack,25,14,,,,Spell Attack +11
21,0:21:50,Tiberius,Attack,29,18,,,,Spell Attack +11
21,0:21:50,Tiberius,Attack,30,19,,,,Spell Attack +11
21,0:22:22,Tiberius,Damage,29,--,,29 Fire to Otyugh,,Three scorching rays
21,0:25:14,Tiberius,Constitution Save,22,14,,,,
21,0:29:59,Keyleth,Damage,36,--,,36 Necrotic to Otyugh,,Blight (8d8) - Con save - DC 18 vs. 11
21,0:34:00,Kashaw,Damage,16,--,,16 Radiant to Otyugh,,Sacred Flame - Dex Save - DC 16 vs 14
21,0:36:28,Kashaw,Attack,23,14,,,,Attack of Opportunity
21,0:36:42,Kashaw,Damage,10,--,,10 Piercing to Otyugh,,
21,0:37:32,Keyleth,Constitution Save,16,14,,,,
21,0:38:56,Vax'ildan,Attack,24,13,,,,Keen Dagger Sneak Attack
21,0:39:08,Vax'ildan,Damage,30,--,,30 to Otyugh,,
21,0:39:32,Vax'ildan,Attack,24,14,,,,Life-stealing dagger
21,0:39:35,Vax'ildan,Damage,8,--,,8 to Otyugh,,
21,0:41:40,Keyleth,Damage,45,--,,45 Necrotic to Otyugh,1,Blight - Con save - DC 18 vs. 13
21,0:44:01,Thorbir,Athletics,17,16,,,,Athletics
21,0:45:01,Thorbir,Attack,Unknown,2,,,,
21,0:45:31,Thorbir,Attack,Unknown,3,,,,
21,0:45:53,Thorbir,Attack,Nat1,1,,,,
21,0:46:00,Thorbir,Damage,--,--,,1 to Rat,,"In frustration, he tears a rat in half."
21,0:48:52,Kashaw,Damage,8,--,,8 Radiant to Rat Swarm,,Sacred Flame - Dex Save - DC 16 vs 1
21,0:49:38,Tiberius,Perception,14,17,,,,
21,0:51:23,Tiberius,Attack,31,20,,,,"Obelisks of Stone?, unannounced nat 20 or bad math/mod"
21,0:51:40,Tiberius,Damage,16,--,,16 to Rat Swarm,,
21,0:52:20,Tiberius,Dexterity,12,9,,,,
21,0:53:32,Vax'ildan,Attack,13,2,,,,"Keen, probably."
21,0:53:52,Vax'ildan,Damage,21,--,,21 to Rat Swarm,,
21,0:53:55,Vax'ildan,Attack,unknown,unknown,,,,"“if the last one hit, this one hits” 13+ attack"
21,0:54:00,Vax'ildan,Damage,10,--,,10 to Rat Swarm,1,
21,0:55:59,Vax'ildan,Perception,24,14,,,,
21,0:56:21,Vax'ildan,Thieves' Tools,28,15,,,,
21,1:00:45,Thorbir,Perception,18,12,,,,
21,1:02:00,Keyleth,Perception,Nat20,20,,,,
21,1:02:45,Vax'ildan,Perception,12,2,,,,
21,1:03:00,Vax'ildan,Thieves' Tools,Nat20,20,,,,
21,1:10:04,Tiberius,Arcana,23,17,,,,
21,1:12:56,Vax'ildan,Perception,Unknown,Unknown,,,,
21,1:13:00,Thorbir,Perception,Nat1,1,,,,
21,1:14:50,Vax'ildan,Stealth,19,6,,,,
21,1:15:56,Kashaw,Stealth,5,3,,,,
21,1:15:56,Keyleth,Stealth,15,13,,,,
21,1:15:56,Thorbir,Stealth,17,15,,,,
21,1:15:56,Tiberius,Stealth,20,17,,,,
21,1:19:03,Thorbir,Perception,9,3,,,,
21,1:19:50,Vax'ildan,Thieves' Tools,21,8,,,,
21,1:20:58,Kashaw,Initiative,10,8,,,,
21,1:20:58,Keyleth,Initiative,9,7,,,,
21,1:20:58,Thorbir,Initiative,11,9,,,,
21,1:20:58,Tiberius,Initiative,21,18,,,,
21,1:20:58,Vax'ildan,Initiative,11,6,,,,
21,1:22:57,Vax'ildan,Charisma Save,11,9,,,,
21,1:23:06,Keyleth,Charisma Save,11,11,,,,
21,1:24:50,Thorbir,Attack,14,4,,,,
21,1:25:03,Thorbir,Attack,24,14,,,,
21,1:25:41,Thorbir,Damage,15,--,,15 to Keyleth,,dealt to possessed Keyleth
21,1:26:13,Thorbir,Damage,9,--,,9 to Keyleth,,dealt to possessed Keyleth
21,1:28:43,Vax'ildan,Wisdom Save,17,15,,,,
21,1:29:39,Keyleth,Attack,Nat1,1,,,,
21,1:30:28,Tiberius,Religion,20,18,,,,
21,1:30:35,Kashaw,Religion,16,9,,,,
21,1:31:50,Vax'ildan,Dexterity Save,19,10,,,,
21,1:31:50,Keyleth,Dexterity Save,20,18,,,,
21,1:32:16,Tiberius,Damage,31,--,,62 (31 to Vax and Keyleth),,"Obelisk of Stone, dealt to possessed Keyleth and Vax"
21,1:32:50,Tiberius,Attack,16,7,,,,Scorching Ray
21,1:32:50,Tiberius,Attack,19,10,,,,Scorching Ray
21,1:32:50,Tiberius,Attack,19,10,,,,Scorching Ray
21,1:33:24,Tiberius,Damage,23,--,,11 (22/2) Fire to Ghost,,assuming half-damage; resistance to damage
21,1:34:20,Kashaw,Wisdom Save,12,4,,,,
21,1:34:20,Thorbir,Wisdom Save,13,11,,,,
21,1:34:20,Tiberius,Wisdom Save,16,19,,,,
21,1:35:20,Thorbir,Perception,24,18,,,,
21,1:35:20,Tiberius,Perception,Unknown,Unknown,,,,“I fail”
21,1:35:55,Vax'ildan,Attack,Unknown,Unknown,,,,
21,1:36:27,Vax'ildan,Damage,33,--,,33 to Tiberius,,posessed Vax deals to Tiberius
21,1:38:31,Keyleth,Death Save,7,7,,,,
21,1:38:55,Thorbir,Attack,16,6,,,,
21,1:39:05,Thorbir,Attack,18,8,,,,
21,1:39:20,Thorbir,Damage,10,--,,10 to Vax'ildan,,
21,1:40:18,Thorbir,Attack,Nat1,1,,,,
21,1:41:08,Thorbir,Damage,1,--,,1 to Vax'ildan,,Superiority Die to previous attack
21,1:42:30,Kashaw,Wisdom Save,27,19,,,,
21,1:42:50,Kashaw,Other,1,--,,,,Blessing die
21,1:43:29,Keyleth,Wisdom Save,17,7,,,,
21,1:44:41,Vax'ildan,Attack,12,2,,,,
21,1:45:47,Vax'ildan,Attack,28,17,,,,With disadvantage
21,1:45:47,Vax'ildan,Attack,Nat1,1,,,,Disregarded due to disadvantage
21,1:46:07,Vax'ildan,Attack,19,9,,,,
21,1:46:28,Vax'ildan,Damage,24,--,,24 to Thorbir,,
21,1:47:15,Thorbir,Attack,12,2,,,,
21,1:47:30,Thorbir,Attack,14,4,,,,
21,1:47:44,Thorbir,Attack,17,7,,,,
21,1:48:34,Thorbir,Damage,16,--,,16 Slashing to Vax'ildan,,
21,1:50:45,Keyleth,Dex Save,8,4,,,,
21,1:51:14,Tiberius,Healing,7,,,,,Potion to Keyleth
21,1:52:44,Vax'ildan,Healing,Unknown,,,,,potion to self
21,1:54:00,Vax'ildan,Healing,Unknown,,,,,potion to self
21,2:04:30,Keyleth,Healing,30,,,,,potion to self
21,2:06:30,Vax'ildan,Perception,16,6,,,,
21,2:08:10,Thorbir,Perception,11,5,,,,
21,2:08:24,Vax'ildan,Perception,27,17,,,,
21,2:23:18,Kashaw,Perception,19,15,,,,
21,2:23:18,Keyleth,Perception,19,9,,,,
21,2:23:18,Thorbir,Perception,12,6,,,,
21,2:23:18,Tiberius,Perception,Nat20,20,,,,
21,2:23:18,Vax'ildan,Perception,26,16,,,,
21,2:24:12,Tiberius,Arcana,10,4,,,,
21,2:24:18,Kashaw,Religion,15,8,,,,
21,2:24:57,Keyleth,History,12,10,,,,
21,2:26:27,Tiberius,Constitution Save,16,9,,,,Concentration
21,2:27:32,Keyleth,Constitution,13,9,,,,
21,2:28:40,Vax'ildan,Acrobatics,27,14,,,,
21,2:28:48,Kashaw,Dexterity Save,12,10,,,,
21,2:28:48,Thorbir,Dexterity Save,14,12,,,,
21,2:28:48,Tiberius,Dexterity Save,17,14,,,,
21,2:31:59,Vax'ildan,Athletics,21,19,,,,
21,2:36:42,Tiberius,Arcana,18,12,,,,
21,2:40:01,Vax'ildan,Perception,18,8,,,,
21,2:43:31,Kashaw,Religion,18,11,,,,
21,2:48:34,Thorbir,Insight,Nat20,20,,,,
21,2:50:10,Kashaw,Perception,19,15,,,,
21,2:50:10,Keyleth,Perception,23,13,,,,
21,2:50:10,Thorbir,Perception,13,7,,,,
21,2:50:10,Tiberius,Perception,5,8,,,,
21,2:50:10,Vax'ildan,Perception,22,12,,,,
21,2:50:55,Kashaw,Initiative,14,12,,,,
21,2:50:55,Keyleth,Initiative,13,11,,,,
21,2:50:55,Thorbir,Initiative,3,1,,,,
21,2:50:55,Tiberius,Initiative,12,9,,,,
21,2:50:55,Vax'ildan,Initiative,19,14,,,,
21,2:55:45,Vax'ildan,Attack,Unknown,Unknown,,,,Disregarded due to advantage
21,2:55:45,Vax'ildan,Attack,15,5,,,,"Dagger with advantage, +6 attack?"
21,2:56:00,Vax'ildan,Attack,21,11,,,,Life-stealing
21,2:56:25,Vax'ildan,Damage,22,--,,11 (22/2) to Rakshasa,,Resistance to damage
21,2:59:57,Kashaw,Dexterity Save,7,5,,,,
21,2:59:57,Keyleth,Dexterity Save,Nat19,19,,,,
21,2:59:57,Thorbir,Dexterity Save,Nat1,1,,,,
21,2:59:57,Tiberius,Dexterity Save,19,16,,,,
21,2:59:57,Vax'ildan,Dexterity Save,16,7,,,,
21,3:02:17,Kashaw,Healing,24,--,,,,Mass cure wounds
21,3:05:47,Tiberius,Arcana,21,15,,,,
21,3:07:51,Thorbir,Attack,23,13,,,,
21,3:08:36,Thorbir,Damage,12,--,,12 Slashing to Shield Guardian,,
21,3:09:15,Keyleth,Attack,15,10,,,,
21,3:09:35,Thorbir,Attack,12,2,,,,
21,3:09:47,Thorbir,Attack,13,3,,,,
21,3:09:56,Thorbir,Attack,27,17,,,,
21,3:10:33,Thorbir,Damage,7,,,7 to Shield Guardian,,
21,3:10:44,Thorbir,Attack,Nat1,1,,,,
21,3:10:53,Thorbir,Attack,28,18,,,,
21,3:11:52,Thorbir,Damage,13,--,,13 to Shield Guardian,,
21,3:12:34,Keyleth,Attack,Unknown,Unknown,,,,“nope”
21,3:13:12,Vax'ildan,Wisdom Save,15,13,,,,With advantage
21,3:13:12,Vax'ildan,Wisdom Save,Unknown,Unknown,,,,Disregarded due to advantage
21,3:14:39,Vax'ildan,Attack,23,12,,,,
21,3:15:00,Kashaw,Perception,23,19,,,,
21,3:15:25,Vax'ildan,Damage,8,--,,8 to Kashaw,,dealt to Kashaw
21,3:15:26,Vax'ildan,Attack,Nat20,20,Y,,,
21,3:16:21,Vax'ildan,Damage,8,--,,8 to Kashaw,,Dealt to Kashaw; Vax also heals 10 hit points
21,3:16:44,Vax'ildan,Attack,Unknown,Unknown,,,,“that hits”
21,3:17:12,Vax'ildan,Damage,8,--,,8 to Kashaw,,Dealt to Kashaw
21,3:17:18,Kashaw,Constitution Save,Unknown,Unknown,,,,Disregarded due to poison immunity
21,3:17:56,Vax'ildan,Wisdom Save,21,19,,,,With advantage
21,3:17:56,Vax'ildan,Wisdom Save,Unknown,Unknown,,,,Disregarded due to advantage
21,3:19:40,Kashaw,Healing,29,--,,,,Mass cure wounds
21,3:21:15,Keyleth,Attack,21,16,,,,Tiger +5 to hit on bite
21,3:22:02,Keyleth,Damage,8,--,,16 (8x2) to Rakshasa,,"extra Damage, assuming double"
21,3:25:11,Thorbir,Attack,21,11,,,,
21,3:25:25,Thorbir,Damage,18,--,,18 to Shield Guardian,,
21,3:25:25,Keyleth,Attack,9,4,,,,Tiger +5 to hit on bite
21,3:25:55,Thorbir,Attack,16,6,,,,
21,3:26:05,Thorbir,Attack,23,13,,,,
21,3:26:39,Thorbir,Damage,11,--,,11 to Shield Guardian,,
21,3:27:20,Thorbir,Healing,21,,,,,Second Wind self-healing
21,3:27:47,Keyleth,Attack,20,15,,,,Tiger +5 to hit on bite
21,3:27:57,Keyleth,Damage,8,--,,16 (8x2) to Rakshasa,,"extra Damage, assuming double"
21,3:29:14,Vax'ildan,Stealth,27,14,,,,
21,3:29:14,Vax'ildan,Stealth,Unknown,Unknown,,,,Disregarded due to advantage
21,3:29:26,Vax'ildan,Attack,30,19,,,,
21,3:30:20,Vax'ildan,Damage,38,--,,76 to Rakshasa,,"extra Damage, assuming double"
21,3:31:28,Vax'ildan,Attack,14,4,,,,
21,3:33:30,Kashaw,Attack,20,10,,,,Spiritual Weapon
21,3:33:42,Kashaw,Damage,10,--,,10 to Rakshasa,,
21,3:34:18,Kashaw,Attack,10,1,,,,
21,3:36:18,Keyleth,Attack,22,17,,,,Tiger +5 claw attack (pounce) Str Save DC 14 vs 3
21,3:36:50,Keyleth,Attack,19,14,,,,Tiger +5 to hit on bite
21,3:36:59,Keyleth,Damage,7,--,,7 to Rakshasa,,
21,3:38:32,Tiberius,Damage,21,--,,21 to Shield Guardian,,
21,3:43:29,Tiberius,Counterspell,19,14,,,,With advantage
21,3:43:29,Tiberius,Counterspell,Unknown,Unknown,,,,Disregarded due to advantage
21,3:45:27,Vax'ildan,Stealth,28,15,,,,
21,3:45:40,Vax'ildan,Attack,27,16,,,,
21,3:46:03,Vax'ildan,Damage,30,--,,60 to Rakshasa,1,"assuming extra Damage here too, 
not specifically mentioned"
21,3:50:00,Keyleth,Nature,28,18,,,,Disregarded due to advantage
21,3:50:00,Keyleth,Nature,Nat20,20,,,,Extract Eyes with advantage
21,3:50:17,Keyleth,Nature,Nat20,20,,,,Extract Tongue with advantage
21,3:50:17,Keyleth,Nature,Unknown,Unknown,,,,Disregarded due to advantage
21,3:50:35,Keyleth,Nature,16,6,,,,Extract Heart with advantage
21,3:51:19,Keyleth,Nature,29,19,,,,Extract Claws with advantage
21,3:51:19,Keyleth,Nature,Unknown,Unknown,,,,Disregarded due to advantage
21,3:51:38,Keyleth,Nature,Unknown,Unknown,,,,Disregarded due to advantage
21,3:51:38,Keyleth,Nature,25,15,,,,Extract Canine Teeth with advantage
21,3:55:37,Tiberius,Intimidation,14,9,,,,
22,0:14:54,Vex'ahlia,Perception,9,3,,,,
22,0:15:11,Vax'ildan,Perception,20,10,,,,
22,0:20:15,Tiberius,Religion,Unknown,Unknown,,,,Disregarded due to Vex's Nat20
22,0:20:23,Percy,Religion,Unknown,Unknown,,,,Disregarded due to Vex's Nat20
22,0:20:23,Vex'ahlia,Religion,Nat20,20,,,,
22,0:26:38,Vex'ahlia,Insight,24,18,,,,
22,0:29:38,Tiberius,Arcana,24,18,,,,
22,1:02:53,Grog,Investigation,17,19,,,,
22,1:08:27,Grog,Persuasion,13,12,,,,
22,1:41:00,Pike,Medicine,7,3,,,,
22,1:42:02,Keyleth,Medicine,19,13,,,,
22,1:47:57,Vex'ahlia,Investigation,15,13,,,,
22,1:50:02,Vex'ahlia,Persuasion,Nat20,20,,,,
22,1:57:41,Tiberius,Animal Handling,Unknown,Unknown,,,,
22,1:59:05,Percy,Tinkering,14,4,,,,Ammunition
22,1:59:05,Percy,Tinkering,Unknown,Unknown,,,,Disregarded due to disadvantage
22,2:08:53,Keyleth,Nature,27,17,,,,
22,2:16:21,Vax'ildan,Perception,15,5,,,,
22,2:16:21,Percy,Perception,17,10,,,,
22,2:16:21,Pike,Perception,17,9,,,,
22,2:16:21,Keyleth,Perception,14,4,,,,
22,2:16:21,Vex'ahlia,Perception,15,9,,,,
22,2:16:21,Grog,Perception,8,8,,,,
22,2:16:21,Tiberius,Perception,13,16,,,,
22,2:17:45,Percy,Investigation,14,11,,,,
22,2:20:45,Tiberius,Constitution Save,18,11,,,,
22,2:20:45,Percy,Constitution Save,13,7,,,,
22,2:20:45,Keyleth,Constitution Save,9,7,,,,
22,2:20:45,Vex'ahlia,Constitution Save,9,9,,,,
22,2:20:45,Vax'ildan,Constitution Save,4,4,,,,
22,2:20:45,Pike,Constitution Save,17,16,,,,
22,2:20:45,Grog,Constitution Save,18,9,,,,
22,2:22:50,Vex'ahlia,Perception,8,2,,,,
22,2:23:24,Vax'ildan,Stealth,Unknown,Unknown,,,,Disregarded due to disadvantage
22,2:23:24,Vax'ildan,Stealth,15,2,,,,
22,2:23:24,Tiberius,Stealth,22,19,,,,
22,2:23:24,Percy,Stealth,11,5,,,,
22,2:23:24,Keyleth,Stealth,Unknown,Unknown,,,,Disregarded due to disadvantage
22,2:23:24,Keyleth,Stealth,14,12,,,,
22,2:23:24,Grog,Stealth,21,19,,,,
22,2:23:24,Pike,Stealth,19,19,,,,
22,2:23:24,Vex'ahlia,Stealth,Unknown,Unknown,,,,Disregarded due to disadvantage
22,2:23:24,Vex'ahlia,Stealth,15,6,,,,
22,2:24:32,Trinket,Stealth,Unknown,Unknown,,,,Presumably bad
22,2:25:28,Keyleth,Perception,23,13,,,,
22,2:26:33,Grog,Perception,Nat1,1,,,,Fail
22,2:27:49,Tiberius,Arcana,Unknown,Unknown,,,,
22,2:28:50,Vax'ildan,Dexterity Save,Nat1,1,,16 Bludgeoning to Vax'ildan,,
22,2:28:50,Keyleth,Dexterity Save,23,19,,,,
22,2:28:50,Vex'ahlia,Dexterity Save,13,4,,,,
22,2:28:50,Trinket,Dexterity Save,13,13,,,,
22,2:31:12,Tiberius,Strength,15,14,,,,Telekinesis
22,2:32:05,Tiberius,Dexterity Save,5,2,,12 Bludgeoning to Tiberius,,
22,2:32:05,Percy,Dexterity Save,18,12,,,,
22,2:32:05,Grog,Dexterity Save,13,11,,,,
22,2:32:05,Pike,Dexterity Save,15,15,,,,
22,2:32:43,Tiberius,Constitution Save,24,17,,,,Concentration
22,2:33:02,Vex'ahlia,Attack,16,5,,,,Arrow
22,2:33:17,Vex'ahlia,Damage,17,,,17 Piercing to Ettin,,
22,2:34:40,Tiberius,Strength,19,18,,,,
22,2:35:05,Tiberius,Strength,14,13,,,,
22,2:35:50,Percy,Attack,31,19,,,,Bad News Aimed Shot
22,2:36:36,Percy,Acrobatics,23,17,,,,
22,2:40:04,Keyleth,Perception,28,18,,,,
22,2:40:04,Percy,Perception,15,8,,,,
22,2:40:04,Pike,Perception,13,5,,,,
22,2:40:04,Vex'ahlia,Perception,12,6,,,,
22,2:40:04,Vax'ildan,Perception,Nat1,1,,,,
22,2:40:04,Grog,Perception,Unknown,Unknown,,,,
22,2:40:04,Tiberius,Perception,Nat1,1,,,,
22,2:41:18,Keyleth,Nature,25,15,,,,
22,2:43:05,Grog,Strength,19,15,,,,
22,2:43:11,Pike,Strength,9,8,,,,
22,2:44:40,Keyleth,Persuasion,10,10,,,,
22,2:53:03,Vex'ahlia,Insight,22,16,,,,
22,3:02:22,Keyleth,Wisdom,27,17,,,,
22,3:03:36,Keyleth,Nature,19,9,,,,
22,3:04:32,Keyleth,Wisdom,Unknown,Unknown,,,,Disregarded due to advantage
22,3:04:32,Keyleth,Wisdom,18,8,,,,
22,3:06:54,Vax'ildan,Wisdom Save,16,14,,,,
22,3:10:44,Keyleth,Wisdom,28,15,,,,
22,3:10:44,Keyleth,Wisdom,Nat1,1,,,,Disregarded due to advantage
22,3:11:52,Keyleth,Investigation,16,14,,,,
22,3:14:26,Tiberius,Stealth,28,15,,,,
22,3:14:26,Keyleth,Stealth,25,13,,,,
22,3:14:26,Grog,Stealth,17,5,,,,
22,3:14:26,Percy,Stealth,19,3,,,,
22,3:14:26,Pike,Stealth,Unknown,Unknown,,,,Disregarded due to disadvantage
22,3:14:26,Pike,Stealth,23,13,,,,
22,3:14:26,Vax'ildan,Stealth,38,15,,,,
22,3:14:26,Vex'ahlia,Stealth,22,3,,,,
22,3:16:19,Tiberius,Constitution Save,21,14,,,,
22,3:16:19,Percy,Constitution Save,11,5,,,,
22,3:16:19,Vax'ildan,Constitution Save,13,13,,,,
22,3:16:19,Grog,Constitution Save,20,11,,,,
22,3:16:19,Pike,Constitution Save,13,12,,,,
22,3:16:19,Vex'ahlia,Constitution Save,5,5,,,,
22,3:16:19,Keyleth,Constitution Save,Unknown,Unknown,,,,
22,3:17:42,Vex'ahlia,Perception,17,11,,,,
22,3:17:42,Vax'ildan,Perception,Unknown,Unknown,,,,Bad
22,3:19:12,Vax'ildan,Initiative,19,14,,,,
22,3:19:12,Vex'ahlia,Initiative,18,13,,,,
22,3:19:12,Tiberius,Initiative,15,12,,,,
22,3:19:12,Percy,Initiative,9,1,,,,
22,3:19:12,Pike,Initiative,9,9,,,,
22,3:19:12,Keyleth,Initiative,5,3,,,,
22,3:19:12,Grog,Initiative,3,1,,,,
22,3:22:08,Tiberius,Dexterity Save,Nat1,1,,13 (25/2) Fire to Tiberius,,Tiberius is on fire
22,3:22:08,Percy,Dexterity Save,15,9,,25 Fire to Percy,,Percy is on fire
22,3:22:08,Keyleth,Dexterity Save,24,20,,7 (13/2) Fire to Keyleth,,
22,3:22:08,Vax'ildan,Dexterity Save,27,18,,13 Fire to Vax'ildan,,
22,3:22:08,Vex'ahlia,Dexterity Save,16,7,,13 Fire to Vex'ahlia,,
22,3:22:08,Pike,Dexterity Save,18,18,,13 Fire to Pike,,
22,3:22:08,Grog,Dexterity Save,16,14,,13 Fire to Grog,,
